#Frame_Number,Feature_x_pos,Feature_y_pos,Xwc,Ywc,Zwc
0.0,140.5464630126953,231.88375854492188,1.5686274509803921,-0.5759231467652164,-0.6500231175640827
0.0,141.53196716308594,253.42755126953125,1.5686274509803921,-0.43511404398999165,-0.6435819139667585
0.0,142.32015991210938,274.9364013671875,1.5686274509803921,-0.2945333243974674,-0.638430327371834
0.0,143.3541259765625,296.2812805175781,1.5686274509803921,-0.15502431034262676,-0.6316723792381534
0.0,144.0596160888672,317.9081726074219,1.5686274509803921,-0.013672074461294818,-0.6270613327525019
0.0,144.8837432861328,338.94329833984375,1.5686274509803921,0.12381240744995896,-0.621674880482792
0.0,162.41957092285156,231.60623168945312,1.5686274509803921,-0.577737047781352,-0.5070616279552184
0.0,163.32546997070312,253.13949584960938,1.5686274509803921,-0.4369967591528799,-0.5011407191457311
0.0,164.06878662109375,274.2838134765625,1.5686274509803921,-0.2987986047283496,-0.49628244038500796
0.0,164.83270263671875,295.86138916015625,1.5686274509803921,-0.15776869829963228,-0.4912895252502041
0.0,165.69305419921875,317.06304931640625,1.5686274509803921,-0.019195756101920026,-0.4856663124234067
0.0,166.3411407470703,338.2574462890625,1.5686274509803921,0.11932971430759803,-0.4814304526335272
0.0,183.83599853515625,231.37265014648438,1.5686274509803921,-0.5792637245327817,-0.3670849768944035
0.0,184.61212158203125,252.614501953125,1.5686274509803921,-0.44042809180964027,-0.3620122772416257
0.0,185.6001434326172,274.1493835449219,1.5686274509803921,-0.29967723173253663,-0.3555546180874693
0.0,186.3477020263672,295.2166442871094,1.5686274509803921,-0.16198271707771644,-0.3506686142067502
0.0,187.17974853515625,316.5695495605469,1.5686274509803921,-0.022421244702308052,-0.34523040173100483
0.0,187.98899841308594,337.3745422363281,1.5686274509803921,0.11355909958384376,-0.33994118684257557
0.0,205.17129516601562,231.03875732421875,1.5686274509803921,-0.5814460305606616,-0.2276385936861724
0.0,205.97296142578125,252.4058380126953,1.5686274509803921,-0.441791908413756,-0.22239894492953435
0.0,206.83062744140625,273.5491638183594,1.5686274509803921,-0.30360023648131135,-0.2167932846966911
0.0,207.5581817626953,294.73785400390625,1.5686274509803921,-0.16511206533394607,-0.2120380276948019
0.0,208.44537353515625,315.7330627441406,1.5686274509803921,-0.027888478796466665,-0.20623938865910937
0.0,209.16334533691406,336.662353515625,1.5686274509803921,0.10890427134395426,-0.2015467625038297
1.0,139.0352325439453,232.52650451660156,1.5686274509803921,-0.5717221927019503,-0.6599004408892463
1.0,139.97427368164062,253.99493408203125,1.5686274509803921,-0.4314056595945668,-0.6537629171134598
1.0,140.63864135742188,275.685791015625,1.5686274509803921,-0.2896353528390524,-0.6494206447227326
1.0,141.50027465820312,297.05816650390625,1.5686274509803921,-0.14994662415747534,-0.6437890545215481
1.0,142.27188110351562,318.5931091308594,1.5686274509803921,-0.009195365157781932,-0.6387458751404207
1.0,143.18321228027344,339.6916809082031,1.5686274509803921,0.12870379678564126,-0.6327894622204349
1.0,160.71665954589844,232.29318237304688,1.5686274509803921,-0.5732471740323732,-0.5181917676738663
1.0,161.59693908691406,253.75234985351562,1.5686274509803921,-0.4329911774280023,-0.5124383066214766
1.0,162.47035217285156,275.0453796386719,1.5686274509803921,-0.2938210481132558,-0.5067297243604473
1.0,163.18324279785156,296.58135986328125,1.5686274509803921,-0.15306300742953446,-0.5020703085107739
1.0,163.9730987548828,317.7718505859375,1.5686274509803921,-0.014563068065767997,-0.4969078512752757
1.0,164.68502807617188,339.0206604003906,1.5686274509803921,0.12431804183261827,-0.4922547184563929
1.0,182.2858428955078,232.0719451904297,1.5686274509803921,-0.5746931686900019,-0.3772167131012561
1.0,183.25164794921875,253.35108947753906,1.5686274509803921,-0.4356137942644504,-0.37090426176981195
1.0,183.8605194091797,274.7205505371094,1.5686274509803921,-0.29594411413654004,-0.36692470974392355
1.0,184.87367248535156,295.93804931640625,1.5686274509803921,-0.15726765152675645,-0.36030279421338846
1.0,185.49420166015625,317.2245178222656,1.5686274509803921,-0.01814040639042066,-0.3562470479728348
1.0,186.37078857421875,338.1871032714844,1.5686274509803921,0.11886995602277381,-0.3505177217371323
1.0,203.7037811279297,231.79156494140625,1.5686274509803921,-0.5765257193372139,-0.23723018870634188
1.0,204.27871704101562,253.12716674804688,1.5686274509803921,-0.43707734151603356,-0.2334724376404207
1.0,205.27218627929688,274.3477783203125,1.5686274509803921,-0.29838053385416646,-0.2269791746451184
1.0,205.9650421142578,295.67095947265625,1.5686274509803921,-0.15901333678002444,-0.22245070513556986
1.0,206.909423828125,316.5649719238281,1.5686274509803921,-0.02245116389654825,-0.21627827563316995
1.0,207.4921417236328,337.4456481933594,1.5686274509803921,0.1140238444010416,-0.21246966193704045
2.0,139.49461364746094,231.98568725585938,1.5686274509803921,-0.5752569460401347,-0.6568979500165951
2.0,140.2553253173828,253.4781494140625,1.5686274509803921,-0.43478333716299006,-0.6519259783177591
2.0,141.06979370117188,275.1155700683594,1.5686274509803921,-0.29336228713490603,-0.6466026555478962
2.0,141.80072021484375,296.5557556152344,1.5686274509803921,-0.15323035545598432,-0.6418253580729166
2.0,142.5929718017578,318.05938720703125,1.5686274509803921,-0.012683743744893906,-0.6366472431257658
2.0,143.44454956054688,339.24969482421875,1.5686274509803921,0.12581499885110287,-0.6310813754212622
2.0,161.27230834960938,231.72560119628906,1.5686274509803921,-0.5769568549262152,-0.5145600761463438
2.0,162.04649353027344,253.2950897216797,1.5686274509803921,-0.43597980574065553,-0.5095000422857944
2.0,162.8701629638672,274.5819091796875,1.5686274509803921,-0.2968502667994279,-0.5041165819355085
2.0,163.52761840820312,296.1467590332031,1.5686274509803921,-0.1559035357306984,-0.49981948752808397
2.0,164.37423706054688,317.3760986328125,1.5686274509803921,-0.017149682138480393,-0.4942860322840072
2.0,164.94349670410156,338.6045837402344,1.5686274509803921,0.1215985865374797,-0.4905653810189439
2.0,182.66070556640625,231.61769104003906,1.5686274509803921,-0.5776621500651041,-0.3747666302849264
2.0,183.6644744873047,252.85658264160156,1.5686274509803921,-0.43884586508757145,-0.3682060491025837
2.0,184.29913330078125,274.2912292480469,1.5686274509803921,-0.2987501356336803,-0.3640579522824754
2.0,185.3032989501953,295.4916076660156,1.5686274509803921,-0.16018557081035545,-0.3574947781032986
2.0,185.7221221923828,316.7543029785156,1.5686274509803921,-0.02121370602277381,-0.35475737129161555
2.0,186.68594360351562,337.6999206542969,1.5686274509803921,0.11568575591043705,-0.34845788494434227
2.0,204.16380310058594,231.45489501953125,1.5686274509803921,-0.5787261763429329,-0.23422350914649706
2.0,204.8059539794922,252.65432739257812,1.5686274509803921,-0.44016779481975055,-0.2300264445784824
2.0,205.7079620361328,273.87255859375,1.5686274509803921,-0.30148654513888895,-0.2241309670840992
2.0,206.36314392089844,295.1540222167969,1.5686274509803921,-0.16239201165492248,-0.2198487325431474
2.0,207.31773376464844,316.18048095703125,1.5686274509803921,-0.024964176751429833,-0.2136095832375919
2.0,207.77064514160156,337.065673828125,1.5686274509803921,0.11154035181781043,-0.21064937815946683
3.0,140.08428955078125,231.98977661132812,1.5686274509803921,-0.5752302182266134,-0.6530438591452205
3.0,140.86639404296875,253.51084899902344,1.5686274509803921,-0.43456961438546754,-0.6479320650786355
3.0,141.67921447753906,275.15142822265625,1.5686274509803921,-0.2931279201133577,-0.6426195132186987
3.0,142.63009643554688,296.6065368652344,1.5686274509803921,-0.15289845186121337,-0.6364045984604777
3.0,143.36631774902344,318.1246337890625,1.5686274509803921,-0.01225729549632367,-0.631592694450827
3.0,144.3056640625,339.432373046875,1.5686274509803921,0.12700897416258158,-0.6254531760620914
3.0,161.79405212402344,231.7196502685547,1.5686274509803921,-0.5769957498787275,-0.5111499861174937
3.0,162.6147918701172,253.2373504638672,1.5686274509803921,-0.4363571865106718,-0.5057856740515216
3.0,163.64002990722656,274.507568359375,1.5686274509803921,-0.29733615451388873,-0.4990847718481923
3.0,164.40098571777344,296.2392883300781,1.5686274509803921,-0.15529876908445664,-0.4941112044589971
3.0,165.1818084716797,317.43218994140625,1.5686274509803921,-0.016783072278390546,-0.4890077877667994
3.0,165.79910278320312,338.60107421875,1.5686274509803921,0.12157564848856198,-0.4849731844235089
3.0,183.37765502929688,231.5559539794922,1.5686274509803921,-0.5780656602647568,-0.37008068608302686
3.0,184.2119140625,252.7944793701172,1.5686274509803921,-0.43925176882276334,-0.36462801266339856
3.0,185.11761474609375,274.27178955078125,1.5686274509803921,-0.2988771924785537,-0.3587084003523283
3.0,185.8275604248047,295.52154541015625,1.5686274509803921,-0.1599898992800245,-0.35406823251761643
3.0,186.72293090820312,316.77685546875,1.5686274509803921,-0.021066304125816948,-0.34821613785488154
3.0,187.631103515625,337.6510009765625,1.5686274509803921,0.11536601945465672,-0.3422803691789215
3.0,204.68247985839844,231.1673126220703,1.5686274509803921,-0.5806057998557494,-0.23083346497778795
3.0,205.48553466796875,252.48782348632812,1.5686274509803921,-0.44125605564491416,-0.2255847407322304
3.0,206.34060668945312,273.6865539550781,1.5686274509803921,-0.3027022617315153,-0.21999603470945664
3.0,207.33448791503906,295.12701416015625,1.5686274509803921,-0.16256853490093964,-0.2135000789866727
3.0,207.96060180664062,316.0464782714844,1.5686274509803921,-0.025840011297487676,-0.20940783132914614
3.0,208.7942352294922,337.0006408691406,1.5686274509803921,0.11111529979830476,-0.20395924686606412
4.0,141.1898651123047,232.22604370117188,1.5686274509803921,-0.5736859888812295,-0.6458178750829757
4.0,142.18923950195312,253.6710662841797,1.5686274509803921,-0.4335224425870607,-0.6392860163271037
4.0,142.93861389160156,275.33270263671875,1.5686274509803921,-0.29194312002144596,-0.6343881444993361
4.0,143.9762420654297,296.75006103515625,1.5686274509803921,-0.15196038539113543,-0.6276062610102634
4.0,144.69386291503906,318.33123779296875,1.5686274509803921,-0.010906942529616036,-0.6229159286598752
4.0,145.67999267578125,339.55224609375,1.5686274509803921,0.12779245812908493,-0.6164706361060047
4.0,162.99610900878906,231.8028564453125,1.5686274509803921,-0.5764519186580882,-0.5032934051713133
4.0,163.87376403808594,253.4229736328125,1.5686274509803921,-0.4351439631842319,-0.49755709779028795
4.0,164.80014038085938,274.6492614746094,1.5686274509803921,-0.2964100557215072,-0.49150235045189944
4.0,165.56503295898438,296.2771911621094,1.5686274509803921,-0.15505103815614768,-0.48650305255565757
4.0,166.62071228027344,317.5016174316406,1.5686274509803921,-0.016329297832414356,-0.47960318771063093
4.0,167.2129669189453,338.71282958984375,1.5686274509803921,0.12230607575061288,-0.4757322423598344
4.0,184.42822265625,231.4866180419922,1.5686274509803921,-0.5785188363268483,-0.36321423100490186
4.0,185.4509735107422,252.92855834960938,1.5686274509803921,-0.4383754356234679,-0.3565295848971098
4.0,186.30335998535156,274.3749084472656,1.5686274509803921,-0.29820321276296974,-0.35095843146829037
4.0,187.34056091308594,295.5587463378906,1.5686274509803921,-0.159746755961499,-0.34417934043734677
4.0,187.95668029785156,316.8215637207031,1.5686274509803921,-0.020774093328737815,-0.34015241635391125
4.0,188.9937744140625,337.7621765136719,1.5686274509803921,0.1160926569521037,-0.33337402343749994
4.0,205.92208862304688,231.26217651367188,1.5686274509803921,-0.5799857744204451,-0.2227314469081903
4.0,206.63809204101562,252.50701904296875,1.5686274509803921,-0.4411305944904002,-0.21805168600643385
4.0,207.62686157226562,273.8516845703125,1.5686274509803921,-0.3016229766646242,-0.21158914005055152
4.0,208.488037109375,295.1389465332031,1.5686274509803921,-0.1624905455346199,-0.20596054176879072
4.0,209.4635772705078,316.1332092285156,1.5686274509803921,-0.025273142297283405,-0.1995844622842626
4.0,210.07969665527344,336.9969787597656,1.5686274509803921,0.11109136444291261,-0.1955575382008271
5.0,145.53866577148438,232.70884704589844,1.5686274509803921,-0.570530411464716,-0.6173943413628471
5.0,146.44102478027344,254.2396240234375,1.5686274509803921,-0.42980637893178086,-0.6114965700635722
5.0,147.1092071533203,275.7189025878906,1.5686274509803921,-0.28941893733404817,-0.6071293650109781
5.0,148.13790893554688,297.2364501953125,1.5686274509803921,-0.14878137127246716,-0.6004058239506738
5.0,148.9969940185547,318.8069152832031,1.5686274509803921,-0.007797939325469887,-0.5947908887676163
5.0,149.94142150878906,339.79534912109375,1.5686274509803921,0.12938136680453424,-0.5886181600732739
5.0,167.26681518554688,232.2396240234375,1.5686274509803921,-0.5735972286049835,-0.47538029290492234
5.0,168.0477752685547,253.79519653320312,1.5686274509803921,-0.43271113376991416,-0.47027597863689746
5.0,169.1134033203125,275.1318054199219,1.5686274509803921,-0.29325617372600077,-0.4633110894097221
5.0,169.68032836914062,296.7308044433594,1.5686274509803921,-0.15208624546823948,-0.4596056969337213
5.0,170.6461639404297,317.997314453125,1.5686274509803921,-0.013089448018790896,-0.45329304614098226
5.0,171.22061157226562,339.1142883300781,1.5686274509803921,0.12492998908547807,-0.44953848645578015
5.0,188.66651916503906,232.0759735107422,1.5686274509803921,-0.5746668397990705,-0.3355129466337315
5.0,189.5970001220703,253.41470336914062,1.5686274509803921,-0.4351980171951591,-0.3294313717511744
5.0,190.4181671142578,274.916015625,1.5686274509803921,-0.2946665645424837,-0.324064267227073
5.0,191.32955932617188,295.9851989746094,1.5686274509803921,-0.1569594838260824,-0.3181074553844974
5.0,191.99652099609375,317.37164306640625,1.5686274509803921,-0.017178803487540688,-0.31374822878370084
5.0,192.86708068847656,338.3610534667969,1.5686274509803921,0.12000688540390125,-0.3080582961537478
5.0,210.03497314453125,231.74832153320312,1.5686274509803921,-0.5768083559921363,-0.19584984872855385
5.0,210.83412170410156,253.23724365234375,1.5686274509803921,-0.43635788462520425,-0.19062665552874788
5.0,211.68089294433594,274.41583251953125,1.5686274509803921,-0.2979357351664623,-0.18509220297819645
5.0,212.50892639160156,295.7108154296875,1.5686274509803921,-0.15875284032883985,-0.17968021966273476
5.0,213.3874969482422,316.598388671875,1.5686274509803921,-0.022232753778594818,-0.1739379284428614
5.0,213.94918823242188,337.5266418457031,1.5686274509803921,0.11455321467779818,-0.17026674357894192
6.0,151.4313507080078,232.6429443359375,1.5686274509803921,-0.5709611481311273,-0.578880060731975
6.0,152.2071533203125,254.25807189941406,1.5686274509803921,-0.4296858045789931,-0.573809455422794
6.0,152.7353057861328,275.7255554199219,1.5686274509803921,-0.28937545477175247,-0.5703574785220077
6.0,153.46469116210938,297.15948486328125,1.5686274509803921,-0.14928441265829256,-0.5655902538424222
6.0,153.9645233154297,318.51629638671875,1.5686274509803921,-0.009697409237132214,-0.5623233770233352
6.0,154.6277618408203,339.7021179199219,1.5686274509803921,0.12877201254850904,-0.5579884847005206
6.0,173.1494903564453,232.53858947753906,1.5686274509803921,-0.5716432060291564,-0.43693143557878866
6.0,173.7506866455078,254.0788116455078,1.5686274509803921,-0.4308574402254391,-0.43300204806857634
6.0,174.44419860839844,275.29754638671875,1.5686274509803921,-0.2921728994332108,-0.4284692901411866
6.0,174.9518585205078,296.80218505859375,1.5686274509803921,-0.15161970549938733,-0.42515125149994887
6.0,175.59652709960938,318.0659484863281,1.5686274509803921,-0.012640859566482842,-0.4209377313751021
6.0,176.0519561767578,339.14422607421875,1.5686274509803921,0.12512566061580868,-0.41796107074014494
6.0,194.54234313964844,232.4359588623047,1.5686274509803921,-0.5723139943640216,-0.29710886836831085
6.0,195.17137145996094,253.64852905273438,1.5686274509803921,-0.4336697447533701,-0.29299757215711797
6.0,195.72999572753906,275.2175598144531,1.5686274509803921,-0.2926956874872343,-0.2893464331533394
6.0,196.43692016601562,296.3707275390625,1.5686274509803921,-0.15443968928717325,-0.28472601198682596
6.0,197.0889129638672,317.6968994140625,1.5686274509803921,-0.015052945006127312,-0.2804646211511947
6.0,197.62266540527344,338.5528259277344,1.5686274509803921,0.12126030018127024,-0.27697604310278784
6.0,215.92214965820312,232.26776123046875,1.5686274509803921,-0.5734133252910537,-0.1573715708614174
6.0,216.38885498046875,253.53713989257812,1.5686274509803921,-0.4343977784798813,-0.15432120927798196
6.0,216.97415161132812,274.9357604980469,1.5686274509803921,-0.2945375130846607,-0.15049574110243055
6.0,217.62109375,296.123779296875,1.5686274509803921,-0.15605373008578438,-0.14626736111111113
6.0,218.30203247070312,317.01519775390625,1.5686274509803921,-0.01950851141237752,-0.1418167812372345
6.0,218.6269073486328,337.92547607421875,1.5686274509803921,0.11715997434129916,-0.13969341602200777
7.0,157.35586547851562,233.7406768798828,1.5686274509803921,-0.5637864256216809,-0.540157741970486
7.0,157.8873291015625,255.209716796875,1.5686274509803921,-0.42346590328839867,-0.5366841235191993
7.0,158.16268920898438,276.57763671875,1.5686274509803921,-0.2838062959558823,-0.5348843842550041
7.0,158.7379913330078,298.07763671875,1.5686274509803921,-0.14328342013888878,-0.5311242396535436
7.0,158.97128295898438,319.3681335449219,1.5686274509803921,-0.0041298461116218484,-0.5295994577844158
7.0,159.46681213378906,340.5442810058594,1.5686274509803921,0.1342763464435252,-0.5263607050079145
7.0,178.87551879882812,233.7749481201172,1.5686274509803921,-0.5635624305874691,-0.3995064130795546
7.0,179.41419982910156,255.14430236816406,1.5686274509803921,-0.4238934485740911,-0.39598562203201576
7.0,179.8806610107422,276.40728759765625,1.5686274509803921,-0.2849196889042073,-0.3929368561389398
7.0,180.17156982421875,297.8535461425781,1.5686274509803921,-0.14474806442759383,-0.39103549134497534
7.0,180.580810546875,319.1039733886719,1.5686274509803921,-0.00585638308057605,-0.3883607153799018
7.0,180.83181762695312,340.17449951171875,1.5686274509803921,0.13185947393280237,-0.3867201462290645
7.0,200.2408905029297,233.73764038085938,1.5686274509803921,-0.5638062720205268,-0.25986346076516537
7.0,200.73379516601562,255.1206512451172,1.5686274509803921,-0.42404803107766537,-0.25664186166002856
7.0,201.1197509765625,276.51019287109375,1.5686274509803921,-0.28424710541768794,-0.25411927466299006
7.0,201.61375427246094,297.6119689941406,1.5686274509803921,-0.14632700003829663,-0.25089049495123567
7.0,201.93038940429688,318.8974304199219,1.5686274509803921,-0.007206337124693558,-0.24882098428564128
7.0,202.39096069335938,339.72454833984375,1.5686274509803921,0.128918616600286,-0.24581071442248761
7.0,221.58651733398438,233.68568420410156,1.5686274509803921,-0.564145854875153,-0.12034955990859877
7.0,221.87335205078125,255.12301635742188,1.5686274509803921,-0.42403257282730805,-0.11847482319750816
7.0,222.2965545654297,276.3038635253906,1.5686274509803921,-0.2855956632327409,-0.11570879369000203
7.0,222.6346893310547,297.5843505859375,1.5686274509803921,-0.14650751251021224,-0.11349876254212615
7.0,223.17051696777344,318.5161437988281,1.5686274509803921,-0.009698406543607003,-0.10999662112566376
7.0,223.3418731689453,339.3880615234375,1.5686274509803921,0.1267193563623367,-0.1088766459546058
8.0,160.52772521972656,235.10313415527344,1.5686274509803921,-0.5548814761093237,-0.5194266325508067
8.0,161.02513122558594,256.4920959472656,1.5686274509803921,-0.4150843402139501,-0.516175612904667
8.0,161.30955505371094,278.0655822753906,1.5686274509803921,-0.274081161598754,-0.5143166336358761
8.0,161.60525512695312,299.5060119628906,1.5686274509803921,-0.13394763422947317,-0.5123839534186069
8.0,161.7207794189453,320.7809143066406,1.5686274509803921,0.005104015076082563,-0.5116288926866319
8.0,162.31532287597656,341.90179443359375,1.5686274509803921,0.1431489832261028,-0.5077429877387151
8.0,182.0815887451172,235.29827880859375,1.5686274509803921,-0.5536060208588642,-0.3785517075482535
8.0,182.40554809570312,256.6407470703125,1.5686274509803921,-0.4141127642463236,-0.376434326171875
8.0,182.88551330566406,277.97003173828125,1.5686274509803921,-0.27470567491319453,-0.3732972986557904
8.0,183.16751098632812,299.5086975097656,1.5686274509803921,-0.13393008163551884,-0.3714541765599467
8.0,183.37615966796875,320.6293640136719,1.5686274509803921,0.004113490285437184,-0.37009045968647863
8.0,183.50132751464844,341.636962890625,1.5686274509803921,0.14141805810866,-0.36927236918530415
8.0,203.4165802001953,235.4199676513672,1.5686274509803921,-0.5528106689453124,-0.23910731895297166
8.0,203.86956787109375,256.6192932128906,1.5686274509803921,-0.4142529855366624,-0.23614661522160937
8.0,204.0596160888672,277.97802734375,1.5686274509803921,-0.27465341605392163,-0.23490447000740403
8.0,204.4284210205078,299.24737548828125,1.5686274509803921,-0.13563806870404427,-0.23249398025811882
8.0,204.68031311035156,320.4685974121094,1.5686274509803921,0.0030627281837212893,-0.23084762672972833
8.0,205.1381072998047,341.3784484863281,1.5686274509803921,0.13972842147926884,-0.22785550784441383
8.0,224.69219970703125,235.39903259277344,1.5686274509803921,-0.5529474993936375,-0.10005098230698518
8.0,224.9443359375,256.7755126953125,1.5686274509803921,-0.41323194316789214,-0.09840303308823523
8.0,225.2517547607422,278.0452880859375,1.5686274509803921,-0.27421380335988566,-0.09639375973371117
8.0,225.58697509765625,299.1991882324219,1.5686274509803921,-0.13595301808874588,-0.09420277713950165
8.0,225.95864868164062,320.19464111328125,1.5686274509803921,0.0012721641390929979,-0.09177353802849261
8.0,225.9712677001953,341.0498352050781,1.5686274509803921,0.13758062225541254,-0.09169106078303718
9.0,161.8970489501953,236.53363037109375,1.5686274509803921,-0.54553182763991,-0.5104768042470893
9.0,162.19151306152344,258.0215759277344,1.5686274509803921,-0.4050877390344159,-0.5085522022122649
9.0,162.46774291992188,279.51239013671875,1.5686274509803921,-0.26462490106719766,-0.5067467783011642
9.0,162.90496826171875,300.84332275390625,1.5686274509803921,-0.12520704082414222,-0.5038890963286355
9.0,163.09934997558594,322.2933349609375,1.5686274509803921,0.014989117391748458,-0.5026186276105492
9.0,163.38829040527344,343.3603820800781,1.5686274509803921,0.15268223581750406,-0.5007301280701082
9.0,183.35655212402344,236.55618286132812,1.5686274509803921,-0.5453844257429534,-0.37021861356847424
9.0,183.7262420654297,258.08648681640625,1.5686274509803921,-0.4046634848600898,-0.36780233944163593
9.0,184.0248260498047,279.3222961425781,1.5686274509803921,-0.2658673454733454,-0.3658508101319954
9.0,184.2703399658203,300.72125244140625,1.5686274509803921,-0.12600488600388068,-0.36424614401424626
9.0,184.65235900878906,321.9609069824219,1.5686274509803921,0.012816385506025211,-0.3617492875242545
9.0,184.81210327148438,343.1493225097656,1.5686274509803921,0.15130276150173613,-0.3607052073759191
9.0,204.68759155273438,236.7169189453125,1.5686274509803921,-0.5443338631025325,-0.23080005521088634
9.0,205.0796661376953,257.9336853027344,1.5686274509803921,-0.40566218756382766,-0.22823747622421356
9.0,205.36151123046875,279.41754150390625,1.5686274509803921,-0.2652448267718544,-0.22639535143484463
9.0,205.71119689941406,300.52716064453125,1.5686274509803921,-0.12727345983966498,-0.22410982418683617
9.0,205.8672637939453,321.820556640625,1.5686274509803921,0.011899063010620868,-0.22308977912454037
9.0,206.28611755371094,342.7346496582031,1.5686274509803921,0.14859248142616413,-0.22035217285156242
9.0,226.0490264892578,236.70266723632812,1.5686274509803921,-0.5444270115272671,-0.09118283340354362
9.0,226.22410583496094,257.9872741699219,1.5686274509803921,-0.4053119335299221,-0.09003852395450357
9.0,226.5054931640625,279.3595275878906,1.5686274509803921,-0.2656240026935254,-0.08819939108455886
9.0,226.71408081054688,300.5126037597656,1.5686274509803921,-0.12736860287734894,-0.08683607313368052
9.0,227.0940704345703,321.5566711425781,1.5686274509803921,0.010174321193321009,-0.08435248081980193
9.0,227.35813903808594,342.51519775390625,1.5686274509803921,0.14715815525428907,-0.08262654223473238
10.0,164.092529296875,236.79824829101562,1.5686274509803921,-0.5438022987515316,-0.49612725949754893
10.0,164.37965393066406,258.11175537109375,1.5686274509803921,-0.404498330907884,-0.49425062790415636
10.0,164.5964813232422,279.6957702636719,1.5686274509803921,-0.2634263381459355,-0.49283345540364565
10.0,165.04327392578125,301.06494140625,1.5686274509803921,-0.12375855290032661,-0.4899132423151551
10.0,165.0999755859375,322.5308532714844,1.5686274509803921,0.01654152465022451,-0.4895426432291666
